step,samples_seen,step_over_d,step_over_d2,phase,phase_step,last_task,train_W,train_w,include_lora,n_S_seen,n_Sprime_seen,n_S_over_d2,n_Sprime_over_d,train_loss_last,train_loss_mean_since_log,train_loss_S_mean_since_log,train_loss_Sprime_mean_since_log,lr_W,lr_w,elapsed_sec,Q0,Q,M,rho_W,eps_W,q0,q,m,rho_w,eps_w,C_W_from_wstar,C_w_from_Wstar,C_W_w,Delta_eff,E_S,E_Sprime,E_S_W_only,grad_W_S_norm,grad_W_Sprime_norm,grad_w_S_norm,grad_w_Sprime_norm,Gamma_W,Gamma_w,F_S
43000,43000,215.0,1.075,train_W,42600,Sprime,True,False,True,21517,21483,0.537925,107.415,1.015610933303833,1.8213558909893035,1.7340942655713105,1.9032059427379637,0.001,0.001,187.03441809490323,1.994584321975708,1.9782382249832153,1.012170672416687,0.5095516993525967,1.9484812021255493,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0012600226327776909,-0.006802216172218323,-0.0012738530058413744,1.9484812021255493,1.7366859912872314,2.0314371585845947,1.3138301372528076,1.0275466442108154,1.2433013916015625,1.1958024501800537,0.7255626916885376,0.0012770170578733087,0.11941312998533249,0.0
43500,43500,217.5,1.0875,train_W,43100,Sprime,True,False,True,21759,21741,0.543975,108.705,0.587871789932251,1.865893244832754,1.6877421193625317,2.03299623849087,0.001,0.001,189.2982947062701,1.994584321975708,1.978072166442871,1.0121924877166748,0.5095840700781497,1.9482715129852295,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.001278004259802401,-0.006802216172218323,-0.0012967332731932402,1.9482715129852295,1.7366005182266235,2.03132700920105,1.3137274980545044,1.0276004076004028,1.2433931827545166,1.1959357261657715,0.7254226803779602,0.0012775009963661432,0.11943987756967545,0.0
44000,44000,220.0,1.1,train_W,43600,Sprime,True,False,True,22006,21994,0.55015,109.97,0.45820266008377075,1.8303064898848533,1.7232247846208604,1.934848708067487,0.001,0.001,191.5512526128441,1.994584321975708,1.9778928756713867,1.0122156143188477,0.5096188092993318,1.9480459690093994,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0012939574662595987,-0.006802216172218323,-0.001321241958066821,1.9480459690093994,1.7365036010742188,2.0312161445617676,1.3136167526245117,1.0275044441223145,1.2433843612670898,1.1958895921707153,0.725776195526123,0.0012773411581292748,0.11937865614891052,0.0
44500,44500,222.5,1.1125,train_W,44100,S,True,False,True,22272,22228,0.5568,111.14,1.0500212907791138,1.8145037353634834,1.6748186632206565,1.9732910395942183,0.001,0.001,193.79781811125576,1.994584321975708,1.9777098894119263,1.012235164642334,0.5096522282504397,1.9478238821029663,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.001308176782913506,-0.006802216172218323,-0.0013457511086016893,1.9478238821029663,1.7364054918289185,2.0311145782470703,1.3135018348693848,1.0275367498397827,1.2434663772583008,1.196061134338379,0.7260139584541321,0.0012743911938741803,0.11936819553375244,0.0
45000,45000,225.0,1.125,train_W,44600,Sprime,True,False,True,22533,22467,0.563325,112.335,1.9670696258544922,1.8809209452271463,1.790005519015579,1.9802051554414517,0.001,0.001,196.03068118356168,1.994584321975708,1.9775300025939941,1.0122591257095337,0.5096874728365018,1.9475960731506348,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0013251198688521981,-0.006802216172218323,-0.00137233710847795,1.9475960731506348,1.7363077402114868,2.031001091003418,1.313389778137207,1.0275368690490723,1.2434934377670288,1.1960994005203247,0.7261812090873718,0.0012745739659294486,0.11934609711170197,0.0
45500,45500,227.5,1.1375,train_W,45100,Sprime,True,False,True,22790,22710,0.56975,113.55,1.5968645811080933,1.8432141564190387,1.6776291120956843,2.018339079839212,0.001,0.001,198.30368635058403,1.994584321975708,1.9773632287979126,1.0122783184051514,0.50971863050251,1.9473909139633179,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0013394864508882165,-0.006802216172218323,-0.0014009724836796522,1.9473909139633179,1.7362061738967896,2.0309019088745117,1.313276767730713,1.027631402015686,1.2434234619140625,1.1960489749908447,0.7266978621482849,0.0012728470610454679,0.11926903575658798,0.0
46000,46000,230.0,1.15,train_W,45600,Sprime,True,False,True,23029,22971,0.575725,114.855,3.6114726066589355,1.9471951671242713,1.8070246027353918,2.0755505881547016,0.001,0.001,200.58007667586207,1.994584321975708,1.9771655797958374,1.0123034715652466,0.509756773245343,1.9471429586410522,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0013589214067906141,-0.006802216172218323,-0.0014265142381191254,1.9471429586410522,1.7360948324203491,2.030789375305176,1.3131450414657593,1.0275636911392212,1.2436162233352661,1.1959480047225952,0.7269546389579773,0.0012737717479467392,0.11926259100437164,0.0
46500,46500,232.5,1.1625,train_W,46100,S,True,False,True,23260,23240,0.5815,116.2,1.147957444190979,1.9279854263663292,1.7866176995106073,2.0493829910639936,0.001,0.001,202.8412923105061,1.994584321975708,1.9769936800003052,1.012326717376709,0.5097906406626096,1.9469245672225952,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0013750443467870355,-0.006802216172218323,-0.0014551652129739523,1.9469245672225952,1.7360037565231323,2.0306859016418457,1.313038945198059,1.027605652809143,1.2435871362686157,1.1960268020629883,0.7265689969062805,0.001276281662285328,0.11932250112295151,0.0
47000,47000,235.0,1.175,train_W,46600,S,True,False,True,23507,23493,0.587675,117.465,1.9468871355056763,1.8470741364955903,1.6819956807593102,2.0082376881432626,0.001,0.001,205.0995802693069,1.994584321975708,1.9768069982528687,1.0123454332351685,0.5098241368243355,1.9467004537582397,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0013898988254368305,-0.006802216172218323,-0.0014781052013859153,1.9467004537582397,1.73590886592865,2.03057861328125,1.312933325767517,1.0277049541473389,1.2434254884719849,1.1961332559585571,0.7265828251838684,0.0012760733952745795,0.11930384486913681,0.0
47500,47500,237.5,1.1875,train_W,47100,Sprime,True,False,True,23747,23753,0.593675,118.765,1.4391186237335205,1.8496925176084043,1.70573709414651,1.982574446957845,0.001,0.001,207.3691412061453,1.994584321975708,1.9766491651535034,1.0123724937438965,0.5098581192481377,1.9464884996414185,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0014090960612520576,-0.006802216172218323,-0.0015080493176355958,1.9464884996414185,1.7358094453811646,2.030473470687866,1.3128266334533691,1.027799129486084,1.2433983087539673,1.1963071823120117,0.726702094078064,0.0012746794382110238,0.1192903071641922,0.0
48000,48000,240.0,1.2,train_W,47600,S,True,False,True,24011,23989,0.600275,119.945,2.487912893295288,1.8442660822868346,1.80442764147213,1.8888311177744703,0.001,0.001,209.61157280765474,1.994584321975708,1.9764738082885742,1.012397050857544,0.5098931047566354,1.9462640285491943,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0014242171309888363,-0.006802216172218323,-0.001535052084363997,1.9462640285491943,1.735720157623291,2.0303618907928467,1.312719464302063,1.0278350114822388,1.2433691024780273,1.1964647769927979,0.7268028259277344,0.001273153000511229,0.11928725242614746,0.0
48500,48500,242.5,1.2125,train_W,48100,S,True,False,True,24268,24232,0.6067,121.16,1.6272507905960083,1.8665427941083907,1.724802785288499,2.016448893971404,0.001,0.001,211.87329781614244,1.994584321975708,1.976299524307251,1.0124194622039795,0.5099268751972079,1.946044921875,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0014403859386220574,-0.006802216172218323,-0.0015591507544741035,1.946044921875,1.7356185913085938,2.0302553176879883,1.3126025199890137,1.0276931524276733,1.2435053586959839,1.1966525316238403,0.7269928455352783,0.001270476495847106,0.11926931142807007,0.0
49000,49000,245.0,1.225,train_W,48600,S,True,False,True,24498,24502,0.61245,122.51,1.7018547058105469,1.8824160394668579,1.6531328560217566,2.0777313438830554,0.001,0.001,214.14539617858827,1.994584321975708,1.976120114326477,1.0124459266662598,0.5099633525505706,1.9458125829696655,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0014622136950492859,-0.006802216172218323,-0.0015852338401600718,1.9458125829696655,1.7355129718780518,2.0301320552825928,1.3124827146530151,1.0278754234313965,1.2435789108276367,1.1968026161193848,0.7271019220352173,0.0012707378482446074,0.11924784630537033,0.0
49500,49500,247.5,1.2375,train_W,49100,Sprime,True,False,True,24740,24760,0.6185,123.8,2.5471839904785156,1.9146500623822211,1.7323940143851209,2.0856034097283387,0.001,0.001,216.41293287090957,1.994584321975708,1.97592294216156,1.012467384338379,0.5099996045168913,1.9455724954605103,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0014795850729569793,-0.006802216172218323,-0.0016103301895782351,1.9455724954605103,1.7354087829589844,2.0300142765045166,1.3123619556427002,1.0276929140090942,1.2435203790664673,1.1967334747314453,0.7268760800361633,0.0012694813776761293,0.119268037378788,0.0
50000,50000,250.0,1.25,train_W,49600,Sprime,True,False,True,24982,25018,0.62455,125.09,0.7885484099388123,1.8942483012974263,1.7163227555180385,2.0611397047028985,0.001,0.001,218.6561395842582,1.994584321975708,1.9757393598556519,1.0124921798706055,0.5100357886842415,1.945339322090149,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0014963260618969798,-0.006802216172218323,-0.001637340523302555,1.945339322090149,1.7353025674819946,2.029907703399658,1.312240481376648,1.027696132659912,1.2434293031692505,1.196868896484375,0.7269690632820129,0.0012679363135248423,0.11922310292720795,0.0
50500,50500,252.5,1.2625,train_W,50100,Sprime,True,False,True,25239,25261,0.630975,126.305,2.774583339691162,1.8903397047519683,1.7774565009987309,2.0097264675691786,0.001,0.001,220.9262373186648,1.994584321975708,1.9755600690841675,1.0125160217285156,0.5100709428681097,1.9451123476028442,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0015125670470297337,-0.006802216172218323,-0.0016657058149576187,1.9451123476028442,1.7352089881896973,2.029798984527588,1.3121246099472046,1.0277299880981445,1.2433884143829346,1.1970947980880737,0.727095365524292,0.0012683164095506072,0.11918976157903671,0.0
51000,51000,255.0,1.275,train_W,50600,S,True,False,True,25480,25520,0.637,127.6,1.1903016567230225,1.929137304008007,1.8380321151735377,2.0139108580972236,0.001,0.001,223.1838599536568,1.994584321975708,1.9753913879394531,1.012541651725769,0.5101056322688515,1.944892406463623,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.00152969837654382,-0.006802216172218323,-0.0016925263917073607,1.944892406463623,1.735109806060791,2.0296905040740967,1.3120102882385254,1.027949571609497,1.24336576461792,1.197504997253418,0.726854145526886,0.0012700710212811828,0.11920161545276642,0.0
51500,51500,257.5,1.2875,train_W,51100,Sprime,True,False,True,25722,25778,0.64305,128.89,1.9835691452026367,1.9129545498490335,1.7652958734961581,2.0514560989862263,0.001,0.001,225.45700178667903,1.994584321975708,1.9752154350280762,1.0125643014907837,0.5101397631331303,1.9446711540222168,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0015476028202101588,-0.006802216172218323,-0.0017181872390210629,1.9446711540222168,1.7350080013275146,2.0295820236206055,1.311889410018921,1.0280276536941528,1.243228554725647,1.1976810693740845,0.7265318036079407,0.0012710941955447197,0.11921650171279907,0.0
52000,52000,260.0,1.3,train_W,51600,S,True,False,True,25975,26025,0.649375,130.125,0.5512412190437317,1.8716202719211579,1.676929331344107,2.071040547087125,0.001,0.001,227.731753828004,1.994584321975708,1.9750261306762695,1.0125865936279297,0.5101754422838993,1.9444372653961182,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0015628936234861612,-0.006802216172218323,-0.0017444529803469777,1.9444372653961182,1.7349069118499756,2.029472827911377,1.3117806911468506,1.0280691385269165,1.2432132959365845,1.197615146636963,0.7267787456512451,0.0012683446984738111,0.11916732788085938,0.0
52500,52500,262.5,1.3125,train_W,52100,Sprime,True,False,True,26211,26289,0.655275,131.445,3.1378960609436035,1.8483020129203795,1.730253977101233,1.9538298025162835,0.001,0.001,229.99640791863203,1.994584321975708,1.974857211112976,1.0126138925552368,0.5102110154781273,1.9442137479782104,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0015775255160406232,-0.006802216172218323,-0.001772620715200901,1.9442137479782104,1.734809160232544,2.029360294342041,1.311667561531067,1.028010606765747,1.2430717945098877,1.1975796222686768,0.7268742322921753,0.0012668928829953074,0.11915616691112518,0.0
53000,53000,265.0,1.325,train_W,52600,Sprime,True,False,True,26461,26539,0.661525,132.695,1.505435585975647,1.8546358489692212,1.773019325196743,1.9362523727416991,0.001,0.001,232.26326862722635,1.994584321975708,1.9746828079223633,1.0126361846923828,0.5102447783069112,1.9439947605133057,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0015952085377648473,-0.006802216172218323,-0.0017995544476434588,1.9439947605133057,1.7347124814987183,2.0292506217956543,1.3115553855895996,1.0281206369400024,1.2429660558700562,1.1975511312484741,0.7270359992980957,0.0012665895046666265,0.11911508440971375,0.0
53500,53500,267.5,1.3375,train_W,53100,S,True,False,True,26706,26794,0.66765,133.97,0.5213102698326111,1.84240820941329,1.7048142200830032,1.9746063560247422,0.001,0.001,234.52594313956797,1.994584321975708,1.9744987487792969,1.0126590728759766,0.5102800931752857,1.9437649250030518,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0016133917961269617,-0.006802216172218323,-0.0018246807157993317,1.9437649250030518,1.7346159219741821,2.0291357040405273,1.3114386796951294,1.0280430316925049,1.242721438407898,1.1975098848342896,0.7271525859832764,0.0012653552694246173,0.11907495558261871,0.0
54000,54000,270.0,1.35,train_W,53600,Sprime,True,False,True,26953,27047,0.673825,135.235,2.8702921867370605,1.939868449896574,1.8916426110364164,1.9869505929734868,0.001,0.001,236.73211644403636,1.994584321975708,1.9743093252182007,1.0126804113388062,0.5103153247922156,1.9435328245162964,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0016262982971966267,-0.006802216172218323,-0.00185085937846452,1.9435328245162964,1.7345120906829834,2.029025077819824,1.311317801475525,1.0278887748718262,1.24269700050354,1.1973823308944702,0.7273446917533875,0.0012622089125216007,0.11905039846897125,0.0
54500,54500,272.5,1.3625,train_W,54100,S,True,False,True,27209,27291,0.680225,136.455,0.854726254940033,1.9145764329433441,1.7845955367665738,2.050949832210775,0.001,0.001,239.01395973563194,1.994584321975708,1.9741286039352417,1.0127040147781372,0.5103505775401975,1.9433048963546753,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.001643126248382032,-0.006802216172218323,-0.0018779762322083116,1.9433048963546753,1.7344005107879639,2.0289101600646973,1.311191201210022,1.0279004573822021,1.2424705028533936,1.1974904537200928,0.7270885705947876,0.0012645651586353779,0.11907490342855453,0.0
55000,55000,275.0,1.375,train_W,54600,S,True,False,True,27449,27551,0.686225,137.755,0.7989764213562012,1.8397647525072098,1.6900448743253946,1.9779677169827314,0.001,0.001,241.215880099684,1.994584321975708,1.9739562273025513,1.0127232074737549,0.5103825329035772,1.9430941343307495,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0016599075170233846,-0.006802216172218323,-0.0019056445453315973,1.9430941343307495,1.7343031167984009,2.0288021564483643,1.3110783100128174,1.0278481245040894,1.2425187826156616,1.1973402500152588,0.7269768714904785,0.0012637355830520391,0.11909792572259903,0.0
55500,55500,277.5,1.3875,train_W,55100,Sprime,True,False,True,27698,27802,0.69245,139.01,0.24225643277168274,1.787174569040537,1.7026328008816425,1.8710426976125079,0.001,0.001,243.36837446317077,1.994584321975708,1.9737929105758667,1.0127474069595337,0.5104158439811252,1.9428824186325073,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.001678379368968308,-0.006802216172218323,-0.0019316764082759619,1.9428824186325073,1.7342126369476318,2.028688430786133,1.3109651803970337,1.0277669429779053,1.2423040866851807,1.1972713470458984,0.7270137667655945,0.0012640777276828885,0.119087815284729,0.0
56000,56000,280.0,1.4,train_W,55600,S,True,False,True,27933,28067,0.698325,140.335,1.0096076726913452,1.8343123620152473,1.708256318594547,1.946097909954359,0.001,0.001,245.48779215663671,1.994584321975708,1.9736182689666748,1.0127685070037842,0.5104490610383995,1.9426655769348145,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.001690689823590219,-0.006802216172218323,-0.001957586733624339,1.9426655769348145,1.7341110706329346,2.0285873413085938,1.3108534812927246,1.027937412261963,1.2423021793365479,1.1973212957382202,0.7271890044212341,0.0012631802819669247,0.11907734721899033,0.0
56500,56500,282.5,1.4125,train_W,56100,S,True,False,True,28182,28318,0.70455,141.59,1.3445290327072144,1.951739964902401,1.7833012829583332,2.118836505954484,0.001,0.001,247.7667283602059,1.994584321975708,1.9734233617782593,1.0127861499786377,0.5104831606670176,1.942435383796692,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0017078618984669447,-0.006802216172218323,-0.001983151538297534,1.942435383796692,1.7340137958526611,2.028482675552368,1.310733675956726,1.0279700756072998,1.242433786392212,1.1974223852157593,0.7272682189941406,0.0012613243889063597,0.11907333880662918,0.0
57000,57000,285.0,1.425,train_W,56600,Sprime,True,False,True,28427,28573,0.710675,142.865,1.9415735006332397,1.8605757192522288,1.7218187969558092,1.9938911936154553,0.001,0.001,250.1073781941086,1.994584321975708,1.973238468170166,1.0128076076507568,0.5105178923918764,1.9422075748443604,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0017233358230441809,-0.006802216172218323,-0.0020083768758922815,1.9422075748443604,1.7339098453521729,2.0283660888671875,1.3106173276901245,1.027797818183899,1.242296576499939,1.197409749031067,0.7275466918945312,0.0012584931682795286,0.11901599168777466,0.0
57500,57500,287.5,1.4375,train_W,57100,Sprime,True,False,True,28678,28822,0.71695,144.11,2.1226632595062256,1.8268924275636673,1.6475377701430682,2.007687684642263,0.001,0.001,252.3817968070507,1.994584321975708,1.973060131072998,1.0128288269042969,0.5105516600206413,1.9419867992401123,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0017431548330932856,-0.006802216172218323,-0.002030812669545412,1.9419867992401123,1.7338141202926636,2.028258800506592,1.3104987144470215,1.0279642343521118,1.2423784732818604,1.19737708568573,0.7274609208106995,0.001259762910194695,0.11902426928281784,0.0
58000,58000,290.0,1.45,train_W,57600,S,True,False,True,28923,29077,0.723075,145.385,2.189162492752075,1.9487107987999917,1.8305367938109807,2.0622505290835513,0.001,0.001,254.60258288681507,1.994584321975708,1.9728782176971436,1.0128520727157593,0.5105869161230725,1.941758394241333,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.001761876861564815,-0.006802216172218323,-0.0020564089063555002,1.941758394241333,1.7337082624435425,2.0281407833099365,1.3103747367858887,1.028056025505066,1.2424362897872925,1.1974681615829468,0.7273913621902466,0.0012596170417964458,0.1190340593457222,0.0
58500,58500,292.5,1.4625,train_W,58100,Sprime,True,False,True,29153,29347,0.728825,146.735,0.8868420720100403,1.9100709325671197,1.7034322381019593,2.0860964871115155,0.001,0.001,256.78101459518075,1.994584321975708,1.9727058410644531,1.0128780603408813,0.5106223245289464,1.9415340423583984,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0017788634868338704,-0.006802216172218323,-0.0020814177114516497,1.9415340423583984,1.7336055040359497,2.0280263423919678,1.310257077217102,1.0282164812088013,1.2423162460327148,1.1975189447402954,0.7274931073188782,0.0012583048082888126,0.11899920552968979,0.0
59000,59000,295.0,1.475,train_W,58600,S,True,False,True,29398,29602,0.73495,148.01,0.7829551696777344,1.8612373115718364,1.7075031471495725,2.008942685232443,0.001,0.001,258.9322729948908,1.994584321975708,1.972519040107727,1.0128977298736572,0.5106564188373264,1.9413079023361206,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0017954264767467976,-0.006802216172218323,-0.0021040276624262333,1.9413079023361206,1.7335069179534912,2.027919054031372,1.3101415634155273,1.028191328048706,1.2421308755874634,1.1976065635681152,0.7276256680488586,0.0012585248332470655,0.11895459145307541,0.0
59500,59500,297.5,1.4875,train_W,59100,S,True,False,True,29659,29841,0.741475,149.205,1.964296817779541,1.8520719724297523,1.7399790497118486,1.9744830721342415,0.001,0.001,261.0611778385937,1.994584321975708,1.972327709197998,1.0129165649414062,0.5106906832654763,1.9410789012908936,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.001812382834032178,-0.006802216172218323,-0.00212878524325788,1.9410789012908936,1.7334011793136597,2.0278067588806152,1.3100210428237915,1.028124213218689,1.242287516593933,1.197479009628296,0.7277231812477112,0.0012557554291561246,0.11895628273487091,0.0
60000,60000,300.0,1.5,train_W,59600,S,True,False,True,29906,30094,0.74765,150.47,1.7363674640655518,1.83392519313097,1.6994407438797507,1.9652202878544924,0.001,0.001,263.2149886395782,1.994584321975708,1.9721384048461914,1.0129363536834717,0.5107251706552572,1.940850019454956,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0018283006502315402,-0.006802216172218323,-0.0021541649475693703,1.940850019454956,1.7332991361618042,2.027700424194336,1.3099061250686646,1.0280932188034058,1.2423195838928223,1.1977994441986084,0.7277830243110657,0.0012557924492284656,0.11895737051963806,0.0
60500,60500,302.5,1.5125,train_W,60100,S,True,False,True,30162,30338,0.75405,151.69,1.4685702323913574,1.8301427091360092,1.6801528149517253,1.9875091554932907,0.001,0.001,265.3601160235703,1.994584321975708,1.9719685316085815,1.0129574537277222,0.5107578072895091,1.9406379461288452,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0018440724816173315,-0.006802216172218323,-0.002180948853492737,1.9406379461288452,1.73321533203125,2.0276038646698,1.3098009824752808,1.0280262231826782,1.242340087890625,1.197747826576233,0.727909505367279,0.0012569946702569723,0.11892861872911453,0.0
61000,61000,305.0,1.525,train_W,60600,Sprime,True,False,True,30409,30591,0.760225,152.955,2.524027109146118,1.8331339662373065,1.6547725495056584,2.0072654679476507,0.001,0.001,267.5394849665463,1.994584321975708,1.971793293952942,1.0129814147949219,0.5107925851666789,1.9404147863388062,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0018601579358801246,-0.006802216172218323,-0.0022053560242056847,1.9404147863388062,1.7331136465072632,2.027488946914673,1.3096864223480225,1.0280808210372925,1.2423354387283325,1.1979683637619019,0.7283596396446228,0.0012547234073281288,0.11885438859462738,0.0
61500,61500,307.5,1.5375,train_W,61100,S,True,False,True,30666,30834,0.76665,154.17,1.5329965353012085,1.8571723574846983,1.7107585783366563,2.012021498394356,0.001,0.001,269.70773057453334,1.994584321975708,1.9716161489486694,1.013001561164856,0.5108256905963738,1.9401973485946655,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0018748658476397395,-0.006802216172218323,-0.002228079829365015,1.9401973485946655,1.733017921447754,2.02738881111145,1.3095728158950806,1.0280858278274536,1.2424488067626953,1.1980692148208618,0.7288219332695007,0.0012523657642304897,0.11878782510757446,0.0
62000,62000,310.0,1.55,train_W,61600,Sprime,True,False,True,30919,31081,0.772975,155.405,2.498800039291382,1.8627180131599308,1.704374740172634,2.0249076814424654,0.001,0.001,271.865667084232,1.994584321975708,1.9714407920837402,1.013022780418396,0.5108591093980185,1.9399795532226562,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0018890182254835963,-0.006802216172218323,-0.0022548488341271877,1.9399795532226562,1.7329176664352417,2.02728533744812,1.3094570636749268,1.0282882452011108,1.2424732446670532,1.1982858180999756,0.7288343906402588,0.0012527004582807422,0.11879973113536835,0.0
62500,62500,312.5,1.5625,train_W,62100,Sprime,True,False,True,31162,31338,0.77905,156.69,1.4582985639572144,1.9038921366631985,1.7456339481804106,2.053529256512683,0.001,0.001,274.0294320322573,1.994584321975708,1.9712616205215454,1.013045072555542,0.5108935675818205,1.9397557973861694,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0019061644561588764,-0.006802216172218323,-0.0022835941053926945,1.9397557973861694,1.7328130006790161,2.0271711349487305,1.3093397617340088,1.0283957719802856,1.24251127243042,1.1985212564468384,0.7287238240242004,0.0012551355175673962,0.1188112422823906,0.0
63000,63000,315.0,1.575,train_W,62600,S,True,False,True,31407,31593,0.785175,157.965,0.6626940965652466,1.8377100550532341,1.6656542159464895,2.003018606351871,0.001,0.001,276.2052614558488,1.994584321975708,1.9710878133773804,1.0130683183670044,0.510927815667088,1.9395354986190796,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.001920473063364625,-0.006802216172218323,-0.0023098508827388287,1.9395354986190796,1.732712745666504,2.0270655155181885,1.3092299699783325,1.0285080671310425,1.24239981174469,1.1987532377243042,0.7290809750556946,0.0012541183969005942,0.1187780499458313,0.0
63500,63500,317.5,1.5875,train_W,63100,S,True,False,True,31653,31847,0.791325,159.235,3.078228712081909,1.8755468860268594,1.7580796887234944,1.9893143290844488,0.001,0.001,278.37553695961833,1.994584321975708,1.9709007740020752,1.0130887031555176,0.510962340022866,1.939307689666748,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.001937863533385098,-0.006802216172218323,-0.002335003577172756,1.939307689666748,1.7326122522354126,2.026956796646118,1.3091107606887817,1.0286027193069458,1.2424848079681396,1.1989967823028564,0.7292015552520752,0.0012530653038993478,0.1187559962272644,0.0
64000,64000,320.0,1.6,train_W,63600,Sprime,True,False,True,31909,32091,0.797725,160.455,1.2205332517623901,1.8679502841234208,1.7390506095252931,2.0031892869804726,0.001,0.001,280.5462718065828,1.994584321975708,1.970725178718567,1.0131101608276367,0.510995926257014,1.9390891790390015,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.0019553478341549635,-0.006802216172218323,-0.00235935696400702,1.9390891790390015,1.7325115203857422,2.026853084564209,1.3089931011199951,1.0286611318588257,1.2425776720046997,1.1989206075668335,0.7287871837615967,0.001254829578101635,0.11879151314496994,0.0
64500,64500,322.5,1.6125,train_W,64100,S,True,False,True,32164,32336,0.8041,161.68,2.097630500793457,1.8609269963502884,1.674605608103322,2.05485333921958,0.001,0.001,282.7136396635324,1.994584321975708,1.970550298690796,1.0131325721740723,0.5110299047921111,1.9388694763183594,0.9436385631561279,1.1857140064239502,0.01860128529369831,0.017585314443709983,2.295679427276142,0.001970824785530567,-0.006802216172218323,-0.0023859096691012383,1.9388694763183594,1.7324144840240479,2.026747226715088,1.308879017829895,1.0288622379302979,1.2427780628204346,1.1989736557006836,0.7291060090065002,0.0012524786870926619,0.11876388639211655,0.0
