step,samples_seen,step_over_d,step_over_d2,phase,phase_step,last_task,train_W,train_w,include_lora,n_S_seen,n_Sprime_seen,n_S_over_d2,n_Sprime_over_d,train_loss_last,train_loss_mean_since_log,train_loss_S_mean_since_log,train_loss_Sprime_mean_since_log,lr_W,lr_w,elapsed_sec,Q0,Q,M,rho_W,eps_W,q0,q,m,rho_w,eps_w,C_W_from_wstar,C_w_from_Wstar,C_W_w,Delta_eff,E_S,E_Sprime,E_S_W_only,grad_W_S_norm,grad_W_Sprime_norm,grad_w_S_norm,grad_w_Sprime_norm,Gamma_W,Gamma_w,F_S
43500,43500,217.5,1.0875,joint,43500,Sprime,True,True,True,21759,21741,0.543975,108.705,0.6008475422859192,1.7027475750744343,1.5299295385268108,1.864848214006701,0.001,0.001,215.59027580544353,1.994584321975708,1.9762756824493408,1.0120253562927246,0.509731449944871,1.9468092918395996,0.9436385631561279,0.806936502456665,0.01558898575603962,0.017864684021812825,1.541114223918553,0.0013423204654827714,-0.002053052419796586,-0.0025395345874130726,1.9468092918395996,1.553836464881897,1.8641029596328735,1.3130171298980713,1.1423817873001099,1.2154656648635864,1.142988681793213,0.5187703967094421,0.005041246768087149,0.100120410323143,0.0
44000,44000,220.0,1.1,joint,44000,Sprime,True,True,True,22006,21994,0.55015,109.97,0.396745890378952,1.6658273675739765,1.5448164741399317,1.7839684374483207,0.001,0.001,217.8300437144935,1.994584321975708,1.9760655164718628,1.0120456218719482,0.5097687634655863,1.9465585947036743,0.9436385631561279,0.8035616874694824,0.015475809574127197,0.01777218910981128,1.5356861220802145,0.0013590991729870439,-0.002009074902161956,-0.0025798259302973747,1.9465585947036743,1.5521266460418701,1.8625091314315796,1.3128911256790161,1.1439056396484375,1.2147818803787231,1.1385549306869507,0.5188329219818115,0.005072088912129402,0.09775953739881516,0.0
44500,44500,222.5,1.1125,joint,44500,S,True,True,True,22272,22228,0.5568,111.14,0.7639588713645935,1.6588457969129085,1.5294636992695636,1.8059211728664546,0.001,0.001,220.0689475554973,1.994584321975708,1.975845217704773,1.0120599269866943,0.5098043871608564,1.9463096857070923,0.9436385631561279,0.8006744384765625,0.015623058192431927,0.017973606450168093,1.531045134410552,0.0013743523741140962,-0.001966997515410185,-0.002611747710034251,1.9463096857070923,1.5507336854934692,1.8611092567443848,1.3127660751342773,1.145143747329712,1.213770866394043,1.1346533298492432,0.5177268981933594,0.005100523587316275,0.09684658795595169,0.0
45000,45000,225.0,1.125,joint,45000,Sprime,True,True,True,22533,22467,0.563325,112.335,1.8215001821517944,1.6948116519153118,1.610736293982272,1.786626164135075,0.001,0.001,222.30787222087383,1.994584321975708,1.9756286144256592,1.012080192565918,0.5098425422010536,1.9460525512695312,0.9436385631561279,0.7971316576004028,0.01557635236531496,0.017959651050101506,1.5253873719181106,0.001392186968587339,-0.001902304356917739,-0.0026316519360989332,1.9460525512695312,1.5489702224731445,1.859437346458435,1.312639832496643,1.1459883451461792,1.2128905057907104,1.1267790794372559,0.5172537565231323,0.005150309298187494,0.09524211287498474,0.0
45500,45500,227.5,1.1375,joint,45500,Sprime,True,True,True,22790,22710,0.56975,113.55,1.5804284811019897,1.6587387746274471,1.5005973013342586,1.8259912793037822,0.001,0.001,224.55059284344316,1.994584321975708,1.9754198789596558,1.0120952129364014,0.5098770451146467,1.945813775062561,0.9436385631561279,0.7936477661132812,0.015709206461906433,0.01815254441889042,1.5198369561966376,0.0014082788256928325,-0.0018800001125782728,-0.002666750457137823,1.945813775062561,1.5472533702850342,1.857803463935852,1.3125107288360596,1.147423505783081,1.2117480039596558,1.121602177619934,0.5165238380432129,0.005182864144444466,0.09266480058431625,0.0
46000,46000,230.0,1.15,joint,46000,Sprime,True,True,True,23029,22971,0.575725,114.855,2.973705291748047,1.7704138724207878,1.6317410314432248,1.8973978149251463,0.001,0.001,226.78872661478817,1.994584321975708,1.9751867055892944,1.0121160745620728,0.5099176504188051,1.945538878440857,0.9436385631561279,0.7903172969818115,0.01574338786303997,0.018230333402405555,1.5145594592611862,0.0014293179847300053,-0.0018549414817243814,-0.002694406546652317,1.945538878440857,1.54561448097229,1.8562157154083252,1.3123645782470703,1.1482200622558594,1.210837960243225,1.119576096534729,0.5153504014015198,0.005206379108130932,0.09138751029968262,0.0
46500,46500,232.5,1.1625,joint,46500,S,True,True,True,23260,23240,0.5815,116.2,1.1583486795425415,1.734051544159651,1.5946528294901827,1.8537582470914244,0.001,0.001,229.02765829861164,1.994584321975708,1.9749737977981567,1.012134313583374,0.5099543245232162,1.9452894926071167,0.9436385631561279,0.7867587208747864,0.01570594310760498,0.01822805779196557,1.508949669450093,0.0014459972735494375,-0.0018014186061918736,-0.0027408432215452194,1.9452894926071167,1.5438764095306396,1.8545525074005127,1.3122446537017822,1.148585319519043,1.210836410522461,1.1141465902328491,0.5157515406608582,0.005243642255663872,0.0895293653011322,0.0
47000,47000,235.0,1.175,joint,47000,S,True,True,True,23507,23493,0.587675,117.465,1.9041717052459717,1.689302240088582,1.5134224860593375,1.8610109327574493,0.001,0.001,231.27464580722153,1.994584321975708,1.9747507572174072,1.0121490955352783,0.5099905705775292,1.9450368881225586,0.9436385631561279,0.7839155197143555,0.01571284979581833,0.018269114064917612,1.504483492626978,0.0014621979789808393,-0.0017847662093117833,-0.002767078345641494,1.9450368881225586,1.5424675941467285,1.853240728378296,1.3121216297149658,1.1493290662765503,1.2099682092666626,1.1130625009536743,0.515557587146759,0.005252065137028694,0.08811802417039871,0.0
47500,47500,237.5,1.1875,joint,47500,Sprime,True,True,True,23747,23753,0.593675,118.765,1.4984976053237915,1.6483974118232727,1.4991349859784047,1.7861781126031508,0.001,0.001,233.5489701796323,1.994584321975708,1.9745522737503052,1.0121703147888184,0.5100268945114546,1.9447959661483765,0.9436385631561279,0.7804036736488342,0.015652179718017578,0.018239474973844254,1.4989936502601076,0.001482130610384047,-0.0017215070547536016,-0.002812263322994113,1.9447959661483765,1.5407383441925049,1.8516039848327637,1.3120012283325195,1.151859164237976,1.207790732383728,1.1126654148101807,0.5136603713035583,0.005272160284221172,0.08635663241147995,0.0
48000,48000,240.0,1.2,joint,48000,S,True,True,True,24011,23989,0.600275,119.945,2.3994011878967285,1.6606002372801303,1.602521687463829,1.7255694624983657,0.001,0.001,236.43374218419194,1.994584321975708,1.974338173866272,1.0121899843215942,0.5100644596662657,1.9445425271987915,0.9436385631561279,0.7771095037460327,0.015624196268618107,0.018245414553489044,1.4938646876696862,0.0014986518071964383,-0.001670653116889298,-0.0028533516451716423,1.9445425271987915,1.539095163345337,1.8500365018844604,1.3118818998336792,1.153748869895935,1.205904245376587,1.1103017330169678,0.5125701427459717,0.005279054399579763,0.08483442664146423,0.0
48500,48500,242.5,1.2125,joint,48500,S,True,True,True,24268,24232,0.6067,121.16,1.2577091455459595,1.687025004386902,1.5472316620182898,1.8348722841759277,0.001,0.001,239.3158193770796,1.994584321975708,1.9741212129592896,1.0122077465057373,0.5101014388235537,1.944290041923523,0.9436385631561279,0.7739406228065491,0.015575801953673363,0.018226100255797458,1.4889526142925507,0.001515457988716662,-0.0016331130173057318,-0.0028652288019657135,1.944290041923523,1.537508249282837,1.84857177734375,1.3117451667785645,1.1557021141052246,1.2049386501312256,1.1079119443893433,0.511986494064331,0.005309645552188158,0.082625612616539,0.0
49000,49000,245.0,1.225,joint,49000,S,True,True,True,24498,24502,0.61245,122.51,1.8116416931152344,1.6938262326419353,1.4843298390507698,1.8722861234788541,0.001,0.001,242.2056997064501,1.994584321975708,1.9739048480987549,1.012229323387146,0.5101402690836535,1.944030523300171,0.9436385631561279,0.770596444606781,0.015501205809414387,0.018178127350808006,1.4837920435528817,0.0015387347666546702,-0.0016019545728340745,-0.002883231732994318,1.944030523300171,1.535836100578308,1.8470304012298584,1.311610460281372,1.158112645149231,1.204035758972168,1.107177972793579,0.5123618841171265,0.0053272973746061325,0.08034853637218475,0.0
49500,49500,247.5,1.2375,joint,49500,Sprime,True,True,True,24740,24760,0.6185,123.8,2.3254547119140625,1.7192170723080635,1.5271172091241711,1.8994037656821021,0.001,0.001,245.09451262280345,1.994584321975708,1.9736745357513428,1.0122466087341309,0.5101787448257684,1.943765640258789,0.9436385631561279,0.7671794891357422,0.015454449690878391,0.018163611872961026,1.4785404263954443,0.0015568488743156195,-0.0015645422972738743,-0.0029048079159110785,1.943765640258789,1.5341448783874512,1.8454490900039673,1.3114761114120483,1.1596527099609375,1.2043386697769165,1.1058157682418823,0.5130546689033508,0.0053545450791716576,0.0787142962217331,0.0
50000,50000,250.0,1.25,joint,50000,Sprime,True,True,True,24982,25018,0.62455,125.09,0.9717788696289062,1.6977953790426255,1.5177390300168478,1.8666854428575022,0.001,0.001,247.97994953766465,1.994584321975708,1.9734495878219604,1.012266755104065,0.5102179753899125,1.9435003995895386,0.9436385631561279,0.764007568359375,0.015563425607979298,0.01832962261343569,1.4736768619524565,0.001575712114572525,-0.0015136458678171039,-0.0029246772173792124,1.9435003995895386,1.532571792602539,1.843945860862732,1.311340570449829,1.1614806652069092,1.2033778429031372,1.1066185235977173,0.5131356120109558,0.005367042031139135,0.07795794308185577,0.0
50500,50500,252.5,1.2625,joint,50500,Sprime,True,True,True,25239,25261,0.630975,126.305,2.380889892578125,1.6929777434170246,1.5726273819398324,1.8202618705760305,0.001,0.001,250.86422139406204,1.994584321975708,1.9732314348220825,1.0122853517532349,0.5102555523767206,1.9432450532913208,0.9436385631561279,0.7607111930847168,0.015445980243384838,0.018230674265615383,1.4686581005483768,0.001593340071849525,-0.001485940651036799,-0.0029711660463362932,1.9432450532913208,1.5309768915176392,1.8424347639083862,1.311210036277771,1.1631624698638916,1.2033134698867798,1.1038645505905151,0.5143296122550964,0.005401916801929474,0.07618262618780136,0.0
51000,51000,255.0,1.275,joint,51000,S,True,True,True,25480,25520,0.637,127.6,0.9849202036857605,1.7235131581425667,1.6213910702105874,1.8185379581101613,0.001,0.001,253.7489060740918,1.994584321975708,1.9730192422866821,1.0123060941696167,0.5102934459424061,1.9429913759231567,0.9436385631561279,0.7572395205497742,0.0153126185759902,0.018114651719769278,1.463396476782506,0.001612209714949131,-0.001468762755393982,-0.0029926947318017483,1.9429913759231567,1.5292786359786987,1.8408492803573608,1.3110815286636353,1.1656972169876099,1.2033543586730957,1.1051377058029175,0.5141544342041016,0.005429519340395927,0.07497116178274155,0.0
51500,51500,257.5,1.2875,joint,51500,Sprime,True,True,True,25722,25778,0.64305,128.89,1.4836556911468506,1.711668588012457,1.576855892238538,1.8381208065290784,0.001,0.001,256.6241310592741,1.994584321975708,1.97279953956604,1.012324333190918,0.510331054433263,1.942735195159912,0.9436385631561279,0.7540515065193176,0.015356878750026226,0.018205374158177287,1.4585757449095282,0.0016320346621796489,-0.0014248548541218042,-0.00300267874263227,1.942735195159912,1.5276485681533813,1.8393442630767822,1.3109432458877563,1.1677824258804321,1.201512336730957,1.104358196258545,0.5125651359558105,0.0054730805568397045,0.07310142368078232,0.0
52000,52000,260.0,1.3,joint,52000,S,True,True,True,25975,26025,0.649375,130.125,0.37780681252479553,1.6793604239225388,1.488398264401515,1.8749613403550043,0.001,0.001,259.51666962355375,1.994584321975708,1.9725679159164429,1.012341856956482,0.5103698502678131,1.942468523979187,0.9436385631561279,0.7510387301445007,0.015416530892252922,0.01831271136641345,1.4540375732029223,0.0016484793741255999,-0.001379512483254075,-0.003030588151887059,1.942468523979187,1.526170015335083,1.8379634618759155,1.3108149766921997,1.1699879169464111,1.201261281967163,1.105980396270752,0.513159990310669,0.005481981672346592,0.07233835011720657,0.0
52500,52500,262.5,1.3125,joint,52500,Sprime,True,True,True,26211,26289,0.655275,131.445,1.81341552734375,1.6496974383592606,1.5312054061914904,1.7556221337819642,0.001,0.001,262.4068493861705,1.994584321975708,1.9723596572875977,1.0123640298843384,0.5104079731884406,1.942215919494629,0.9436385631561279,0.7479605078697205,0.015360459685325623,0.01828361377283891,1.4494267717646028,0.0016648848541080952,-0.0013395135756582022,-0.0030669779516756535,1.942215919494629,1.5246399641036987,1.8365106582641602,1.3106881380081177,1.171384572982788,1.1994104385375977,1.1040370464324951,0.5121620893478394,0.005481227766722441,0.07051129639148712,0.0
53000,53000,265.0,1.325,joint,53000,Sprime,True,True,True,26461,26539,0.661525,132.695,1.2446601390838623,1.6438610253930093,1.5431921867132188,1.7445298640727998,0.001,0.001,265.298835914582,1.994584321975708,1.9721444845199585,1.0123823881149292,0.5104450729652884,1.941964030265808,0.9436385631561279,0.7447009086608887,0.015233947895467281,0.018172667631540827,1.4445690348987512,0.0016832489054650068,-0.0013040584744885564,-0.003088562283664942,1.941964030265808,1.523045539855957,1.835010051727295,1.3105584383010864,1.1742866039276123,1.1975915431976318,1.1050245761871338,0.5113950371742249,0.005504288244992495,0.06814179569482803,0.0
53500,53500,267.5,1.3375,joint,53500,S,True,True,True,26706,26794,0.66765,133.97,0.5585893392562866,1.6619968408048154,1.5376528035621253,1.7814646412928898,0.001,0.001,268.1798641383648,1.994584321975708,1.9719128608703613,1.012399435043335,0.5104836464796226,1.9416983127593994,0.9436385631561279,0.7420148253440857,0.015298712067306042,0.018282927597038038,1.440571637723939,0.0017027019057422876,-0.0012471297523006797,-0.0031302780844271183,1.9416983127593994,1.5216748714447021,1.8337392807006836,1.3104232549667358,1.176450252532959,1.1961655616760254,1.1055660247802734,0.5104761123657227,0.005519087892025709,0.06660561263561249,0.0
54000,54000,270.0,1.35,joint,54000,Sprime,True,True,True,26953,27047,0.673825,135.235,2.568232297897339,1.7289381985366346,1.649729447145211,1.806268481515613,0.001,0.001,271.0674653593451,1.994584321975708,1.9716867208480835,1.012417197227478,0.5105218770320579,1.9414366483688354,0.9436385631561279,0.7385938167572021,0.015240640379488468,0.018255660114333924,1.4355100097889792,0.0017171244835481048,-0.0012184588704258204,-0.0031625714618712664,1.9414366483688354,1.520031213760376,1.832158088684082,1.310291051864624,1.178745985031128,1.1952828168869019,1.1068059206008911,0.5102413892745972,0.005544602870941162,0.06511320918798447,0.0
54500,54500,272.5,1.3625,joint,54500,S,True,True,True,27209,27291,0.680225,136.455,0.8062648773193359,1.7011508088856935,1.5785217293305323,1.8298108267796334,0.001,0.001,273.94436326250434,1.994584321975708,1.971458911895752,1.012434720993042,0.5105602095227759,1.941173791885376,0.9436385631561279,0.7354459762573242,0.015202493406832218,0.018248895964197626,1.4308722902568807,0.0017353566363453865,-0.001170479110442102,-0.0031774018425494432,1.941173791885376,1.518484115600586,1.8307057619094849,1.3101470470428467,1.1809613704681396,1.1953130960464478,1.1081527471542358,0.5111160278320312,0.0055710976012051105,0.06316804885864258,0.0
55000,55000,275.0,1.375,joint,55000,S,True,True,True,27449,27551,0.686225,137.755,0.7992783784866333,1.6372678560316563,1.4782074712216855,1.7840928266254754,0.001,0.001,276.18700303323567,1.994584321975708,1.9712327718734741,1.0124471187591553,0.5105957468642655,1.9409228563308716,0.9436385631561279,0.7326496839523315,0.015074670314788818,0.01812995805015795,1.4267748059006138,0.0017536673694849014,-0.001141848391853273,-0.0032018576748669147,1.9409228563308716,1.51707124710083,1.829415202140808,1.3100171089172363,1.182847261428833,1.19498610496521,1.1083662509918213,0.5117005705833435,0.005586294922977686,0.062028806656599045,0.0
55500,55500,277.5,1.3875,joint,55500,Sprime,True,True,True,27698,27802,0.69245,139.01,0.31592294573783875,1.5831136584281922,1.4959830247972863,1.669550024062039,0.001,0.001,278.4402042608708,1.994584321975708,1.9710253477096558,1.0124660730361938,0.5106321723523823,1.940677523612976,0.9436385631561279,0.7296580076217651,0.014999732375144958,0.018076776714946445,1.4224045620192736,0.0017732881242409348,-0.0010979053331539035,-0.0032151571940630674,1.940677523612976,1.5155644416809082,1.8279746770858765,1.309889793395996,1.1863924264907837,1.1942720413208008,1.1101579666137695,0.51224684715271,0.005594880320131779,0.06005740538239479,0.0
56000,56000,280.0,1.4,joint,56000,S,True,True,True,27933,28067,0.698325,140.335,0.9511143565177917,1.6296238096356392,1.4962328299562981,1.7479139236909038,0.001,0.001,280.6850573103875,1.994584321975708,1.9708057641983032,1.012481451034546,0.5106683746515236,1.9404271841049194,0.9436385631561279,0.7267045378684998,0.015046772547066212,0.018170278323259646,1.4181004125058652,0.001787563320249319,-0.0010609928285703063,-0.0032451471779495478,1.9404271841049194,1.5141218900680542,1.8266323804855347,1.3097590208053589,1.1909029483795166,1.1927284002304077,1.1123409271240234,0.5111140012741089,0.005607177037745714,0.058118343353271484,0.0
56500,56500,282.5,1.4125,joint,56500,S,True,True,True,28182,28318,0.70455,141.59,1.5669903755187988,1.7390244817137719,1.5774055494362091,1.8993556137341427,0.001,0.001,282.92298123054206,1.994584321975708,1.9705654382705688,1.0124939680099487,0.5107058273213577,1.9401618242263794,0.9436385631561279,0.7237024307250977,0.01511506736278534,0.018290569628431418,1.4137420155900133,0.0018074216786772013,-0.0009976045694202185,-0.003272122470661998,1.9401618242263794,1.5126067399978638,1.825253963470459,1.3096221685409546,1.1940553188323975,1.1921135187149048,1.1155202388763428,0.510442852973938,0.005635264795273542,0.05673641338944435,0.0
57000,57000,285.0,1.425,joint,57000,Sprime,True,True,True,28427,28573,0.710675,142.865,1.7033514976501465,1.6656631207317114,1.5258314818143845,1.8000111659660059,0.001,0.001,285.1700124386698,1.994584321975708,1.9703352451324463,1.012509822845459,0.5107436568914886,1.9398999214172363,0.9436385631561279,0.7209877371788025,0.014993716031312943,0.018177849439962063,1.4098274319967163,0.0018249541753903031,-0.0009821603307500482,-0.0032987201120704412,1.9398999214172363,1.5112391710281372,1.82401704788208,1.3094853162765503,1.1970007419586182,1.1908003091812134,1.1180105209350586,0.5095309019088745,0.00564638851210475,0.05561109632253647,0.0
57500,57500,287.5,1.4375,joint,57500,Sprime,True,True,True,28678,28822,0.71695,144.11,2.038266658782959,1.6304444603174926,1.4649238823300814,1.7972945208590194,0.001,0.001,287.40868821926415,1.994584321975708,1.9701085090637207,1.0125254392623901,0.5107809242013039,1.9396419525146484,0.9436385631561279,0.7183300852775574,0.015103149227797985,0.018344363400518225,1.4059956390570303,0.0018459968268871307,-0.0009324008715339005,-0.0033000719267874956,1.9396419525146484,1.5098992586135864,1.8228050470352173,1.3093546628952026,1.1992249488830566,1.190251111984253,1.118666410446167,0.5098043084144592,0.005660524126142263,0.05421515554189682,0.0
58000,58000,290.0,1.45,joint,58000,S,True,True,True,28923,29077,0.723075,145.385,1.781457781791687,1.7199034179151058,1.6125698664966894,1.8230278104543687,0.001,0.001,289.67054848745465,1.994584321975708,1.969883680343628,1.0125439167022705,0.5108193935514032,1.939380168914795,0.9436385631561279,0.7150734066963196,0.015092889778316021,0.018373599542564466,1.401328124195921,0.0018657720647752285,-0.0008866168791428208,-0.0033041187562048435,1.939380168914795,1.5082963705062866,1.8213696479797363,1.3092114925384521,1.1999951601028442,1.1897735595703125,1.1204086542129517,0.5101009011268616,0.0056815482676029205,0.05283341556787491,0.0
58500,58500,292.5,1.4625,joint,58500,Sprime,True,True,True,29153,29347,0.728825,146.735,0.7478955388069153,1.6814752768874168,1.490412053336268,1.8442328376902475,0.001,0.001,291.914655668661,1.994584321975708,1.96966552734375,1.0125652551651,0.5108584466792256,1.9391193389892578,0.9436385631561279,0.7118458151817322,0.015160994604229927,0.01849830282432244,1.3967184909523274,0.001883569872006774,-0.000845047936309129,-0.0033070784993469715,1.9391193389892578,1.5067322254180908,1.819876790046692,1.3090776205062866,1.2052477598190308,1.189012050628662,1.1254342794418335,0.5105680823326111,0.005721620749682188,0.05037358030676842,0.0
59000,59000,295.0,1.475,joint,59000,S,True,True,True,29398,29602,0.73495,148.01,0.7451245784759521,1.6620573284626008,1.5044645756483077,1.8134699733233919,0.001,0.001,294.1607082337141,1.994584321975708,1.9694335460662842,1.0125802755355835,0.5108961115311297,1.9388573169708252,0.9436385631561279,0.7091405987739563,0.015185808762907982,0.01856388678985568,1.3928729091292797,0.0019016261212527752,-0.0008065709844231606,-0.0033081918954849243,1.9388573169708252,1.50538969039917,1.818676471710205,1.3089460134506226,1.2074843645095825,1.1872106790542603,1.1289149522781372,0.5097506046295166,0.00574096804484725,0.04870603606104851,0.0
59500,59500,297.5,1.4875,joint,59500,S,True,True,True,29659,29841,0.741475,149.205,1.8204467296600342,1.6493000849187374,1.5415069632717475,1.767015585964195,0.001,0.001,296.4059911351651,1.994584321975708,1.9692010879516602,1.0125946998596191,0.5109335437005365,1.9385960102081299,0.9436385631561279,0.7063673138618469,0.014993750490248203,0.018365051132095227,1.388958894860235,0.001919945701956749,-0.0007833017152734101,-0.0033413348719477654,1.9385960102081299,1.504042387008667,1.8174357414245605,1.308809518814087,1.209452748298645,1.1870028972625732,1.12948739528656,0.5101068615913391,0.0057377563789486885,0.048095956444740295,0.0
60000,60000,300.0,1.5,joint,60000,S,True,True,True,29906,30094,0.74765,150.47,1.0029748678207397,1.6250647623240948,1.4742841044297585,1.772269594339514,0.001,0.001,298.64818001165986,1.994584321975708,1.9689667224884033,1.0126090049743652,0.5109711694051144,1.9383330345153809,0.9436385631561279,0.7036433219909668,0.014821138232946396,0.01818873235341628,1.3851283301808048,0.0019371354719623923,-0.000752003921661526,-0.0033648572862148285,1.9383330345153809,1.5026687383651733,1.816192388534546,1.3086739778518677,1.2106071710586548,1.1867703199386597,1.1320854425430298,0.5103474259376526,0.005766221322119236,0.047284580767154694,0.0
60500,60500,302.5,1.5125,joint,60500,S,True,True,True,30162,30338,0.75405,151.69,1.540999412536621,1.6148417377471924,1.4621909112902358,1.7749999818987534,0.001,0.001,300.8953902050853,1.994584321975708,1.9687501192092896,1.0126252174377441,0.5110074587343466,1.9380840063095093,0.9436385631561279,0.7008736729621887,0.014547471888363361,0.01788812466592291,1.3812543854501853,0.001954050036147237,-0.0007211853517219424,-0.0033822031691670418,1.9380840063095093,1.5013329982757568,1.8149319887161255,1.308550477027893,1.2114379405975342,1.1856876611709595,1.1309045553207397,0.5099945664405823,0.005751705262809992,0.04695683717727661,0.0
61000,61000,305.0,1.525,joint,61000,Sprime,True,True,True,30409,30591,0.760225,152.955,1.9178719520568848,1.6205107250213624,1.4378512400364587,1.798838364512553,0.001,0.001,303.1411611996591,1.994584321975708,1.968522071838379,1.0126429796218872,0.5110460211793043,1.9378204345703125,0.9436385631561279,0.6982443928718567,0.014330222271382809,0.01765413152881829,1.3775882595116549,0.001972861122339964,-0.000677607546094805,-0.003388410434126854,1.9378204345703125,1.5000298023223877,1.813717246055603,1.3084146976470947,1.2147319316864014,1.184943437576294,1.1347613334655762,0.5099654793739319,0.005769733339548111,0.045744556933641434,0.0
61500,61500,307.5,1.5375,joint,61500,S,True,True,True,30666,30834,0.76665,154.17,1.240033507347107,1.646293791025877,1.48558387496592,1.816262714595461,0.001,0.001,305.46553617715836,1.994584321975708,1.9682976007461548,1.012657642364502,0.5110825612308189,1.9375666379928589,0.9436385631561279,0.6954689025878906,0.014282923191785812,0.01763093736630154,1.3737227285523617,0.001989409327507019,-0.0006565541261807084,-0.0033912616781890392,1.9375666379928589,1.4986761808395386,1.8125007152557373,1.3082793951034546,1.2168335914611816,1.1840986013412476,1.1349226236343384,0.509788990020752,0.005781961604952812,0.045006632804870605,0.0
62000,62000,310.0,1.55,joint,62000,Sprime,True,True,True,30919,31081,0.772975,155.405,2.1266438961029053,1.6502971260249615,1.4946009022562872,1.809775444298138,0.001,0.001,308.3428862821311,1.994584321975708,1.9680739641189575,1.012673258781433,0.5111194800954593,1.9373117685317993,0.9436385631561279,0.6928202509880066,0.01425755675882101,0.017633234457645128,1.3700470822049842,0.0020061673130840063,-0.0006113802664913237,-0.0034273238852620125,1.9373117685317993,1.4973453283309937,1.8112393617630005,1.3081457614898682,1.2199269533157349,1.1832892894744873,1.1390042304992676,0.509762704372406,0.005804853979498148,0.043083541095256805,0.0
62500,62500,312.5,1.5625,joint,62500,Sprime,True,True,True,31162,31338,0.77905,156.69,1.6149816513061523,1.670730788886547,1.5117110223681838,1.821088000030369,0.001,0.001,311.22812954336405,1.994584321975708,1.9678479433059692,1.0126893520355225,0.5111569551408566,1.9370535612106323,0.9436385631561279,0.6899450421333313,0.014306719414889812,0.01773086692732697,1.3660685345988932,0.002025177236646414,-0.0005582321900874376,-0.003455967176705599,1.9370535612106323,1.4959222078323364,1.8099113702774048,1.3080095052719116,1.223227620124817,1.182377815246582,1.1420657634735107,0.5096669793128967,0.0058073243126273155,0.04207003861665726,0.0
63000,63000,315.0,1.575,joint,63000,S,True,True,True,31407,31593,0.785175,157.965,0.8121502995491028,1.6097613005042075,1.4335849175647812,1.7790288056813035,0.001,0.001,314.1171776447445,1.994584321975708,1.9676291942596436,1.0127073526382446,0.5111944543567435,1.9367988109588623,0.9436385631561279,0.6870840191841125,0.014214660041034222,0.017653414295505276,1.3621340741733912,0.0020407543051987886,-0.0005187220522202551,-0.0034797561820596457,1.9367988109588623,1.4945640563964844,1.8085907697677612,1.3078852891921997,1.224847435951233,1.182163119316101,1.1438665390014648,0.5097268223762512,0.005810481030493975,0.041480086743831635,0.0
63500,63500,317.5,1.5875,joint,63500,S,True,True,True,31653,31847,0.791325,159.235,2.668264627456665,1.6518905828893184,1.5267381869801662,1.7731011710533007,0.001,0.001,316.9946135710925,1.994584321975708,1.967400312423706,1.012723684310913,0.5112324333385443,1.936537265777588,0.9436385631561279,0.6842997670173645,0.014304213225841522,0.017800735165493124,1.3583106879833604,0.002059564460068941,-0.0004762546450365335,-0.003502130741253495,1.936537265777588,1.4932441711425781,1.807329535484314,1.3077462911605835,1.2286856174468994,1.182462453842163,1.147969365119934,0.5106062889099121,0.0058332388289272785,0.04064049944281578,0.0
64000,64000,320.0,1.6,joint,64000,Sprime,True,True,True,31909,32091,0.797725,160.455,1.1617176532745361,1.6525404957830907,1.5011823891545646,1.8113424437212162,0.001,0.001,319.8366464264691,1.994584321975708,1.967172622680664,1.0127384662628174,0.5112694811968127,1.9362800121307373,0.9436385631561279,0.6817095875740051,0.014199620112776756,0.01770411346904857,1.3547784412429875,0.002078169723972678,-0.0004382831393741071,-0.0035175622906535864,1.9362800121307373,1.491965413093567,1.8061622381210327,1.3076074123382568,1.2323949337005615,1.181617021560669,1.15455162525177,0.5106019973754883,0.005866632331162691,0.03890949860215187,0.0
64500,64500,322.5,1.6125,joint,64500,S,True,True,True,32164,32336,0.8041,161.68,1.610872745513916,1.6252972739338876,1.4421941334126043,1.815874012027468,0.001,0.001,322.0792110003531,1.994584321975708,1.9669480323791504,1.0127533674240112,0.5113061923919497,1.936025619506836,0.9436385631561279,0.6789271235466003,0.014169146306812763,0.017702282402996903,1.3509942475484946,0.002095538191497326,-0.0004087362322025001,-0.003532776143401861,1.936025619506836,1.4906021356582642,1.8048713207244873,1.307478666305542,1.2338374853134155,1.1806102991104126,1.154471755027771,0.5099782347679138,0.005874783731997013,0.03842267021536827,0.0
65000,65000,325.0,1.625,joint,65000,Sprime,True,True,True,32419,32581,0.810475,162.905,2.083001136779785,1.6848410215973855,1.519153923146865,1.857290858760172,0.001,0.001,324.33879123441875,1.994584321975708,1.9667210578918457,1.012770175933838,0.5113441824007929,1.935765027999878,0.9436385631561279,0.6759269833564758,0.014106130227446556,0.01766262126506168,1.34693305888476,0.002112249145284295,-0.0003791021299548447,-0.0035445739049464464,1.935765027999878,1.489174246788025,1.8035587072372437,1.3073514699935913,1.2376055717468262,1.1787071228027344,1.1591448783874512,0.5091116428375244,0.005890284199267626,0.0367366261780262,0.0
