step,samples_seen,step_over_d,step_over_d2,phase,phase_step,last_task,train_W,train_w,include_lora,n_S_seen,n_Sprime_seen,n_S_over_d2,n_Sprime_over_d,train_loss_last,train_loss_mean_since_log,train_loss_S_mean_since_log,train_loss_Sprime_mean_since_log,lr_W,lr_w,elapsed_sec,Q0,Q,M,rho_W,eps_W,q0,q,m,rho_w,eps_w,C_W_from_wstar,C_w_from_Wstar,C_W_w,Delta_eff,E_S,E_Sprime,E_S_W_only,grad_W_S_norm,grad_W_Sprime_norm,grad_w_S_norm,grad_w_Sprime_norm,Gamma_W,Gamma_w,F_S
43500,43500,217.5,1.0875,pretrain_W_on_S,43500,S,True,False,False,43500,0,1.0875,0.0,0.3162567615509033,1.3365789469778537,1.3365789469778537,nan,0.001,0.001,178.7307961024344,1.994584321975708,1.9699769020080566,1.0115925073623657,0.5103273409289091,1.9413762092590332,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.911694360198453e-05,-0.006856794003397226,0.0008939929539337754,1.9413762092590332,1.737376093864441,2.0327517986297607,1.3103749752044678,1.024073600769043,1.2428511381149292,1.1822335720062256,0.7366862893104553,0.0011996321845799685,0.1183822751045227,0.0
44000,44000,220.0,1.1,pretrain_W_on_S,44000,S,True,False,False,44000,0,1.1,0.0,0.4767608642578125,1.299000774472952,1.299000774472952,nan,0.001,0.001,180.75674722716212,1.994584321975708,1.969716191291809,1.0116089582443237,0.5103694128321902,1.9410825967788696,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-0.0001000197880784981,-0.006856794003397226,0.0008903215057216585,1.9410825967788696,1.7372651100158691,2.0326340198516846,1.310232400894165,1.0241609811782837,1.2428226470947266,1.1822634935379028,0.7370182871818542,0.0011997913243249059,0.11831479519605637,0.0
44500,44500,222.5,1.1125,pretrain_W_on_S,44500,S,True,False,False,44500,0,1.1125,0.0,0.4541027843952179,1.3414309112131595,1.3414309112131595,nan,0.001,0.001,182.79407205991447,1.994584321975708,1.969449520111084,1.0116212368011475,0.5104101597769645,1.940791368484497,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.898776625050232e-05,-0.006856794003397226,0.0008902751724235713,1.940791368484497,1.73715341091156,2.0325217247009277,1.3100860118865967,1.0242222547531128,1.242985725402832,1.1824378967285156,0.7373284697532654,0.001197097240947187,0.11828068643808365,0.0
45000,45000,225.0,1.125,pretrain_W_on_S,45000,S,True,False,False,45000,0,1.125,0.0,1.880308985710144,1.3340367718935013,1.3340367718935013,nan,0.001,0.001,184.83930137194693,1.994584321975708,1.9691778421401978,1.0116386413574219,0.5104541499940534,1.940484881401062,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.7118470876012e-05,-0.006856794003397226,0.0008890029857866466,1.940484881401062,1.737037181854248,2.032400369644165,1.3099327087402344,1.0242565870285034,1.2430648803710938,1.182436227798462,0.7375547885894775,0.0011963763972744346,0.11825794726610184,0.0
45500,45500,227.5,1.1375,pretrain_W_on_S,45500,S,True,False,False,45500,0,1.1375,0.0,0.876851499080658,1.275629417091608,1.275629417091608,nan,0.001,0.001,186.87803895026445,1.994584321975708,1.9689195156097412,1.0116512775421143,0.5104940116474699,1.9402012825012207,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.400834824191406e-05,-0.006856794003397226,0.0008872402249835432,1.9402012825012207,1.7369225025177002,2.0322892665863037,1.309785008430481,1.0244041681289673,1.2430421113967896,1.1824274063110352,0.7383773326873779,0.0011934355134144425,0.11814598739147186,0.0
46000,46000,230.0,1.15,pretrain_W_on_S,46000,S,True,False,False,46000,0,1.15,0.0,1.355115532875061,1.3788013707995415,1.3788013707995415,nan,0.001,0.001,188.94881391711533,1.994584321975708,1.968644142150879,1.0116691589355469,0.5105387381308254,1.9398901462554932,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.067363862413913e-05,-0.006856794003397226,0.000885321234818548,1.9398901462554932,1.7367987632751465,2.032161235809326,1.309622049331665,1.0243407487869263,1.243106484413147,1.182292103767395,0.7382860779762268,0.0011942678829655051,0.11817210912704468,0.0
46500,46500,232.5,1.1625,pretrain_W_on_S,46500,S,True,False,False,46500,0,1.1625,0.0,1.5863703489303589,1.3194815098792314,1.3194815098792314,nan,0.001,0.001,191.04358763061464,1.994584321975708,1.968371033668518,1.0116829872131348,0.5105811340614267,1.9395893812179565,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.360093827126548e-05,-0.006856794003397226,0.0008800809737294912,1.9395893812179565,1.7366831302642822,2.0320537090301514,1.309472918510437,1.0243147611618042,1.2431325912475586,1.1822419166564941,0.7384456992149353,0.001194385695271194,0.1181410625576973,0.0
47000,47000,235.0,1.175,pretrain_W_on_S,47000,S,True,False,False,47000,0,1.175,0.0,1.8073079586029053,1.3569051218032837,1.3569051218032837,nan,0.001,0.001,193.121205246076,1.994584321975708,1.9680966138839722,1.0116968154907227,0.5106237084412327,1.9392873048782349,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.398970723850653e-05,-0.006856794003397226,0.0008793494780547917,1.9392873048782349,1.7365649938583374,2.0319321155548096,1.309321403503418,1.0242702960968018,1.243052363395691,1.1821579933166504,0.7384346723556519,0.0011942782439291477,0.11814731359481812,0.0
47500,47500,237.5,1.1875,pretrain_W_on_S,47500,S,True,False,False,47500,0,1.1875,0.0,1.8256036043167114,1.2742354423105717,1.2742354423105717,nan,0.001,0.001,195.19711423292756,1.994584321975708,1.967847466468811,1.011715292930603,0.5106653587501127,1.939001202583313,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.1615627752617e-05,-0.006856794003397226,0.0008768226252868772,1.939001202583313,1.7364521026611328,2.0318188667297363,1.3091764450073242,1.0242936611175537,1.2430520057678223,1.1821186542510986,0.7384291887283325,0.0011927136220037937,0.11814142018556595,0.0
48000,48000,240.0,1.2,pretrain_W_on_S,48000,S,True,False,False,48000,0,1.2,0.0,2.0026791095733643,1.2869510619044304,1.2869510619044304,nan,0.001,0.001,197.27606392279267,1.994584321975708,1.967589020729065,1.0117326974868774,0.5107076815377022,1.938707947731018,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.031209629029036e-05,-0.006856794003397226,0.0008738408796489239,1.938707947731018,1.7363444566726685,2.0317065715789795,1.3090369701385498,1.0242059230804443,1.2430083751678467,1.182102084159851,0.7386077642440796,0.0011901210527867079,0.11812607944011688,0.0
48500,48500,242.5,1.2125,pretrain_W_on_S,48500,S,True,False,False,48500,0,1.2125,0.0,1.2150744199752808,1.332632463991642,1.332632463991642,nan,0.001,0.001,199.30882290750742,1.994584321975708,1.9673182964324951,1.0117484331130981,0.5107507634395221,1.9384057521820068,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.15277487365529e-05,-0.006856794003397226,0.0008724576910026371,1.9384057521820068,1.736221194267273,2.031581163406372,1.308873176574707,1.0240298509597778,1.2430588006973267,1.182025671005249,0.7388275265693665,0.001187258050777018,0.11811010539531708,0.0
49000,49000,245.0,1.225,pretrain_W_on_S,49000,S,True,False,False,49000,0,1.225,0.0,1.9403584003448486,1.3260156869590283,1.3260156869590283,nan,0.001,0.001,201.35925504937768,1.994584321975708,1.9670484066009521,1.0117647647857666,0.5107940462602202,1.938103199005127,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.093117841985077e-05,-0.006856794003397226,0.0008710704860277474,1.938103199005127,1.736101508140564,2.031466245651245,1.308716893196106,1.0239945650100708,1.243108868598938,1.181842565536499,0.7391983270645142,0.0011858135694637895,0.11804996430873871,0.0
49500,49500,247.5,1.2375,pretrain_W_on_S,49500,S,True,False,False,49500,0,1.2375,0.0,1.656760811805725,1.3474545865058898,1.3474545865058898,nan,0.001,0.001,203.4229016918689,1.994584321975708,1.9667718410491943,1.0117782354354858,0.510836759876807,1.9377996921539307,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-9.058808791451156e-05,-0.006856794003397226,0.0008705434738658369,1.9377996921539307,1.735984206199646,2.031343460083008,1.3085650205612183,1.023762822151184,1.2430802583694458,1.1815922260284424,0.7394866943359375,0.0011841109953820705,0.11798291653394699,0.0
50000,50000,250.0,1.25,pretrain_W_on_S,50000,S,True,False,False,50000,0,1.25,0.0,1.8629711866378784,1.359512514948845,1.359512514948845,nan,0.001,0.001,205.45756400935352,1.994584321975708,1.9664992094039917,1.0117944478988647,0.5108803554383063,1.9374946355819702,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-8.952231291914359e-05,-0.006856794003397226,0.0008689138339832425,1.9374946355819702,1.7358672618865967,2.0312297344207764,1.3084087371826172,1.0237334966659546,1.243045687675476,1.1817346811294556,0.73975670337677,0.0011823299573734403,0.11793480068445206,0.0
50500,50500,252.5,1.2625,pretrain_W_on_S,50500,S,True,False,False,50500,0,1.2625,0.0,1.5580174922943115,1.3365362869501114,1.3365362869501114,nan,0.001,0.001,207.4883560333401,1.994584321975708,1.9662306308746338,1.0118091106414795,0.5109226503527354,1.9371967315673828,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-8.787975093582645e-05,-0.006856794003397226,0.0008640706655569375,1.9371967315673828,1.7357542514801025,2.031116008758545,1.3082623481750488,1.023735761642456,1.2430384159088135,1.181848168373108,0.7397515773773193,0.0011830516159534454,0.1179184839129448,0.0
51000,51000,255.0,1.275,pretrain_W_on_S,51000,S,True,False,False,51000,0,1.275,0.0,0.8111526370048523,1.327996934145689,1.327996934145689,nan,0.001,0.001,209.50862101092935,1.994584321975708,1.9659638404846191,1.0118257999420166,0.5109657444536914,1.936896562576294,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-8.68963252287358e-05,-0.006856794003397226,0.0008570734062232077,1.936896562576294,1.7356301546096802,2.0309951305389404,1.3081079721450806,1.023884892463684,1.243023157119751,1.1821928024291992,0.7395825982093811,0.0011849395232275128,0.11792907863855362,0.0
51500,51500,257.5,1.2875,pretrain_W_on_S,51500,S,True,False,False,51500,0,1.2875,0.0,0.8064677715301514,1.3687716325819492,1.3687716325819492,nan,0.001,0.001,211.53458825312555,1.994584321975708,1.9656890630722046,1.0118401050567627,0.5110086808415775,1.9365931749343872,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-8.608727512182668e-05,-0.006856794003397226,0.0008584441966377199,1.9365931749343872,1.735514521598816,2.030886650085449,1.3079497814178467,1.023863673210144,1.2430002689361572,1.1822929382324219,0.7391359806060791,0.0011849397560581565,0.11798921227455139,0.0
52000,52000,260.0,1.3,pretrain_W_on_S,52000,S,True,False,False,52000,0,1.3,0.0,0.29809561371803284,1.3321558791399002,1.3321558791399002,nan,0.001,0.001,213.5522991232574,1.994584321975708,1.9654124975204468,1.0118564367294312,0.5110528817492668,1.9362839460372925,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-8.478135714540258e-05,-0.006856794003397226,0.0008551654755137861,1.9362839460372925,1.7353935241699219,2.030771255493164,1.307795524597168,1.0238598585128784,1.2429349422454834,1.182239294052124,0.73934406042099,0.0011834407923743129,0.11795861274003983,0.0
52500,52500,262.5,1.3125,pretrain_W_on_S,52500,S,True,False,False,52500,0,1.3125,0.0,0.6725587248802185,1.3048115794360637,1.3048115794360637,nan,0.001,0.001,215.58250585757196,1.994584321975708,1.9651570320129395,1.0118738412857056,0.5110948894659517,1.9359936714172363,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-8.44511523609981e-05,-0.006856794003397226,0.0008540729177184403,1.9359936714172363,1.7352830171585083,2.030660390853882,1.3076492547988892,1.0238131284713745,1.2430543899536133,1.1822319030761719,0.7393544912338257,0.0011823520762845874,0.11797261983156204,0.0
53000,53000,265.0,1.325,pretrain_W_on_S,53000,S,True,False,False,53000,0,1.325,0.0,1.2017885446548462,1.323208950996399,1.323208950996399,nan,0.001,0.001,217.62495722062886,1.994584321975708,1.9648960828781128,1.0118906497955322,0.5111373169611282,1.9356991052627563,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-8.508143218932673e-05,-0.006856794003397226,0.0008523709839209914,1.9356991052627563,1.7351657152175903,2.0305428504943848,1.3074936866760254,1.0239065885543823,1.242981195449829,1.1821497678756714,0.7394190430641174,0.0011834435863420367,0.11793946474790573,0.0
53500,53500,267.5,1.3375,pretrain_W_on_S,53500,S,True,False,False,53500,0,1.3375,0.0,0.7303454279899597,1.3499575600922107,1.3499575600922107,nan,0.001,0.001,219.6959835253656,1.994584321975708,1.964613676071167,1.0119051933288574,0.5111813997192002,1.9353876113891602,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-7.988071592990309e-05,-0.006856794003397226,0.0008474260102957487,1.9353876113891602,1.7350475788116455,2.0304152965545654,1.3073407411575317,1.0238521099090576,1.2428621053695679,1.1821422576904297,0.7395521402359009,0.0011818105122074485,0.11789374053478241,0.0
54000,54000,270.0,1.35,pretrain_W_on_S,54000,S,True,False,False,54000,0,1.35,0.0,2.4480743408203125,1.3973395143449308,1.3973395143449308,nan,0.001,0.001,221.77467234805226,1.994584321975708,1.9643280506134033,1.0119184255599976,0.5112252478144321,1.9350755214691162,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-7.944340177346021e-05,-0.006856794003397226,0.000844823254738003,1.9350755214691162,1.7349321842193604,2.0302939414978027,1.307181477546692,1.0238109827041626,1.2428878545761108,1.1822497844696045,0.7397708296775818,0.0011792178265750408,0.11788295954465866,0.0
54500,54500,272.5,1.3625,pretrain_W_on_S,54500,S,True,False,False,54500,0,1.3625,0.0,0.9238356351852417,1.369517238587141,1.369517238587141,nan,0.001,0.001,223.8461895827204,1.994584321975708,1.9640464782714844,1.011932611465454,0.5112690592809466,1.9347655773162842,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-8.017392246983945e-05,-0.006856794003397226,0.0008432861068286002,1.9347655773162842,1.7348036766052246,2.0301713943481445,1.307016372680664,1.0237399339675903,1.2426989078521729,1.1821359395980835,0.739499032497406,0.0011782812653109431,0.11790386587381363,0.0
55000,55000,275.0,1.375,pretrain_W_on_S,55000,S,True,False,False,55000,0,1.375,0.0,0.8312108516693115,1.3080691813826562,1.3080691813826562,nan,0.001,0.001,225.9240512214601,1.994584321975708,1.9637693166732788,1.0119439363479614,0.5113108598301899,1.934465765953064,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-7.722272857790813e-05,-0.006856794003397226,0.0008466521976515651,1.934465765953064,1.7346903085708618,2.030052900314331,1.3068647384643555,1.0237751007080078,1.24274480342865,1.1820847988128662,0.7395392060279846,0.0011766431853175163,0.11790943890810013,0.0
55500,55500,277.5,1.3875,pretrain_W_on_S,55500,S,True,False,False,55500,0,1.3875,0.0,0.5795308351516724,1.2948795283138752,1.2948795283138752,nan,0.001,0.001,228.0143033862114,1.994584321975708,1.963508129119873,1.0119614601135254,0.5113537211311391,1.9341695308685303,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-7.773013203404844e-05,-0.006856794003397226,0.0008514571818523109,1.9341695308685303,1.734575867652893,2.0299360752105713,1.306712031364441,1.0237646102905273,1.2425761222839355,1.182011365890503,0.7398260235786438,0.0011749007971957326,0.11787086725234985,0.0
56000,56000,280.0,1.4,pretrain_W_on_S,56000,S,True,False,False,56000,0,1.4,0.0,1.1182934045791626,1.2871889408528805,1.2871889408528805,nan,0.001,0.001,230.0835613142699,1.994584321975708,1.963244080543518,1.0119757652282715,0.5113953364993047,1.933876872062683,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-8.021984103834257e-05,-0.006856794003397226,0.0008497401722706854,1.933876872062683,1.7344655990600586,2.0298218727111816,1.306563138961792,1.0238114595413208,1.2424761056900024,1.181997537612915,0.7402592897415161,0.0011723058996722102,0.11782273650169373,0.0
56500,56500,282.5,1.4125,pretrain_W_on_S,56500,S,True,False,False,56500,0,1.4125,0.0,1.8923646211624146,1.3605924450159073,1.3605924450159073,nan,0.001,0.001,232.16710631921887,1.994584321975708,1.9629608392715454,1.0119876861572266,0.5114382551194292,1.9335697889328003,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-8.00491325207986e-05,-0.006856794003397226,0.0008433444891124964,1.9335697889328003,1.7343406677246094,2.029707908630371,1.3064038753509521,1.0239964723587036,1.2426470518112183,1.1821061372756958,0.7405333518981934,0.0011703309137374163,0.11780181527137756,0.0
57000,57000,285.0,1.425,pretrain_W_on_S,57000,S,True,False,False,57000,0,1.425,0.0,1.269278883934021,1.3437077095806598,1.3437077095806598,nan,0.001,0.001,234.2263885382563,1.994584321975708,1.9626917839050293,1.012001872062683,0.5114804789070273,1.933272361755371,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-7.896151510067284e-05,-0.006856794003397226,0.0008430455927737057,1.933272361755371,1.7342302799224854,2.0295872688293457,1.3062547445297241,1.0239177942276,1.242569088935852,1.1820526123046875,0.7408269643783569,0.0011687304358929396,0.11775720864534378,0.0
57500,57500,287.5,1.4375,pretrain_W_on_S,57500,S,True,False,False,57500,0,1.4375,0.0,0.9711272716522217,1.315094174951315,1.315094174951315,nan,0.001,0.001,236.28165566548705,1.994584321975708,1.9624269008636475,1.0120158195495605,0.5115220466023271,1.9329795837402344,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-7.750315126031637e-05,-0.006856794003397226,0.000844303285703063,1.9329795837402344,1.7341139316558838,2.029470682144165,1.3060972690582275,1.0240460634231567,1.2424801588058472,1.1821668148040771,0.7409428358078003,0.001168418093584478,0.1177360787987709,0.0
58000,58000,290.0,1.45,pretrain_W_on_S,58000,S,True,False,False,58000,0,1.45,0.0,1.3090451955795288,1.3588562750816344,1.3588562750816344,nan,0.001,0.001,238.33117152564228,1.994584321975708,1.962155818939209,1.0120313167572021,0.5115652136676209,1.9326775074005127,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-7.857708988012746e-05,-0.006856794003397226,0.000844546128064394,1.9326775074005127,1.733992338180542,2.02935528755188,1.3059422969818115,1.0241237878799438,1.2424678802490234,1.182180643081665,0.7410322427749634,0.0011683990014716983,0.11772757768630981,0.0
58500,58500,292.5,1.4625,pretrain_W_on_S,58500,S,True,False,False,58500,0,1.4625,0.0,0.36970582604408264,1.351848129451275,1.351848129451275,nan,0.001,0.001,240.3807784896344,1.994584321975708,1.9618773460388184,1.0120503902435303,0.5116111607063762,1.9323608875274658,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-7.970900333020836e-05,-0.006856794003397226,0.000841473345644772,1.9323608875274658,1.7338653802871704,2.029231309890747,1.3057798147201538,1.0242522954940796,1.2423702478408813,1.1823128461837769,0.7413652539253235,0.0011665158672258258,0.11766064912080765,0.0
59000,59000,295.0,1.475,pretrain_W_on_S,59000,S,True,False,False,59000,0,1.475,0.0,0.820275068283081,1.3337633743584156,1.3337633743584156,nan,0.001,0.001,242.42568526603281,1.994584321975708,1.9616093635559082,1.0120657682418823,0.51165388043803,1.9320621490478516,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-7.913960871519521e-05,-0.006856794003397226,0.000842506589833647,1.9320621490478516,1.7337533235549927,2.029111385345459,1.3056288957595825,1.0242961645126343,1.2423580884933472,1.1822896003723145,0.7414599657058716,0.0011669850209727883,0.11763159185647964,0.0
59500,59500,297.5,1.4875,pretrain_W_on_S,59500,S,True,False,False,59500,0,1.4875,0.0,2.136115312576294,1.3425363992452621,1.3425363992452621,nan,0.001,0.001,244.4723950996995,1.994584321975708,1.961338758468628,1.0120786428451538,0.5116956848124441,1.9317657947540283,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-7.804126653354615e-05,-0.006856794003397226,0.0008441259269602597,1.9317657947540283,1.7336355447769165,2.028987407684326,1.3054744005203247,1.024251937866211,1.242492914199829,1.1821577548980713,0.7414930462837219,0.001165294786915183,0.11764143407344818,0.0
60000,60000,300.0,1.5,pretrain_W_on_S,60000,S,True,False,False,60000,0,1.5,0.0,0.42099013924598694,1.3346040581166745,1.3346040581166745,nan,0.001,0.001,246.51977732405066,1.994584321975708,1.961063265800476,1.0120913982391357,0.5117380748194159,1.9314647912979126,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-7.893924339441583e-05,-0.006856794003397226,0.0008454336202703416,1.9314647912979126,1.7335134744644165,2.0288748741149902,1.305316686630249,1.0242154598236084,1.2425519227981567,1.1822032928466797,0.741857647895813,0.0011639830190688372,0.11759188026189804,0.0
60500,60500,302.5,1.5125,pretrain_W_on_S,60500,S,True,False,False,60500,0,1.5125,0.0,1.655504584312439,1.2753274100273848,1.2753274100273848,nan,0.001,0.001,248.5772005841136,1.994584321975708,1.96080482006073,1.0121064186096191,0.5117793939352915,1.9311763048171997,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-7.998103683348745e-05,-0.006856794003397226,0.0008437505457550287,1.9311763048171997,1.7334046363830566,2.0287675857543945,1.3051700592041016,1.024094820022583,1.2425622940063477,1.181958556175232,0.7417777180671692,0.001165395718999207,0.11760058999061584,0.0
61000,61000,305.0,1.525,pretrain_W_on_S,61000,S,True,False,False,61000,0,1.525,0.0,1.2472237348556519,1.32080748988688,1.32080748988688,nan,0.001,0.001,250.65891256928444,1.994584321975708,1.9605376720428467,1.0121238231658936,0.5118230622977759,1.9308743476867676,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-7.884979277150705e-05,-0.006856794003397226,0.000843303685542196,1.9308743476867676,1.7332855463027954,2.0286450386047363,1.3050174713134766,1.024227261543274,1.2425333261489868,1.1821391582489014,0.7418385744094849,0.0011647731298580766,0.11757298558950424,0.0
61500,61500,307.5,1.5375,pretrain_W_on_S,61500,S,True,False,False,61500,0,1.5375,0.0,0.7263839840888977,1.3313213944882154,1.3313213944882154,nan,0.001,0.001,252.73560258932412,1.994584321975708,1.9602675437927246,1.0121370553970337,0.511865018029865,1.9305777549743652,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-7.747558993287385e-05,-0.006856794003397226,0.0008441942045465112,1.9305777549743652,1.7331706285476685,2.028536319732666,1.3048593997955322,1.0241121053695679,1.2424391508102417,1.1820752620697021,0.7422260046005249,0.0011615746188908815,0.1175343319773674,0.0
62000,62000,310.0,1.55,pretrain_W_on_S,62000,S,True,False,False,62000,0,1.55,0.0,1.1917476654052734,1.32596122148633,1.32596122148633,nan,0.001,0.001,254.8066734559834,1.994584321975708,1.9600011110305786,1.0121537446975708,0.5119082478379371,1.930277943611145,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-7.643646677024662e-05,-0.006856794003397226,0.0008436774951405823,1.930277943611145,1.7330517768859863,2.0284199714660645,1.304707646369934,1.0242531299591064,1.2424260377883911,1.1821436882019043,0.7422872185707092,0.001161846099421382,0.11753877997398376,0.0
62500,62500,312.5,1.5625,pretrain_W_on_S,62500,S,True,False,False,62500,0,1.5625,0.0,1.8968721628189087,1.3187318487167359,1.3187318487167359,nan,0.001,0.001,256.88458579964936,1.994584321975708,1.9597355127334595,1.0121651887893677,0.5119487238884415,1.9299894571304321,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-7.516241021221504e-05,-0.006856794003397226,0.0008419425575993955,1.9299894571304321,1.732933521270752,2.028303623199463,1.3045517206192017,1.0243958234786987,1.2424581050872803,1.182282567024231,0.7424566745758057,0.0011633493704721332,0.11751523613929749,0.0
63000,63000,315.0,1.575,pretrain_W_on_S,63000,S,True,False,False,63000,0,1.575,0.0,1.415248990058899,1.317017974436283,1.317017974436283,nan,0.001,0.001,258.9412712547928,1.994584321975708,1.9594694375991821,1.012181282043457,0.5119916217578497,1.929691195487976,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-7.600268872920424e-05,-0.006856794003397226,0.000843433546833694,1.929691195487976,1.7328214645385742,2.028184413909912,1.3044055700302124,1.0244075059890747,1.2422473430633545,1.1822353601455688,0.7426217794418335,0.0011620759032666683,0.1174926683306694,0.0
63500,63500,317.5,1.5875,pretrain_W_on_S,63500,S,True,False,False,63500,0,1.5875,0.0,1.7861825227737427,1.3196426445543765,1.3196426445543765,nan,0.001,0.001,260.9937246721238,1.994584321975708,1.9591983556747437,1.0121971368789673,0.5120350614647852,1.929388403892517,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-7.564401312265545e-05,-0.006856794003397226,0.0008431588648818433,1.929388403892517,1.7327011823654175,2.028071641921997,1.3042466640472412,1.0244145393371582,1.2423526048660278,1.1822975873947144,0.7427499294281006,0.001159108243882656,0.11748253554105759,0.0
64000,64000,320.0,1.6,pretrain_W_on_S,64000,S,True,False,False,64000,0,1.6,0.0,1.0464216470718384,1.3502771287560462,1.3502771287560462,nan,0.001,0.001,263.05959418974817,1.994584321975708,1.9589300155639648,1.0122101306915283,0.5120767038779632,1.9290940761566162,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-7.500886567868292e-05,-0.006856794003397226,0.0008449037559330463,1.9290940761566162,1.732590675354004,2.027961254119873,1.3040915727615356,1.0245805978775024,1.2423211336135864,1.1825309991836548,0.7426390051841736,0.0011616748524829745,0.11747192591428757,0.0
64500,64500,322.5,1.6125,pretrain_W_on_S,64500,S,True,False,False,64500,0,1.6125,0.0,1.4703772068023682,1.2992238189280032,1.2992238189280032,nan,0.001,0.001,265.10207885317504,1.994584321975708,1.9586613178253174,1.0122205018997192,0.5121170742859873,1.928804636001587,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-7.368993829004467e-05,-0.006856794003397226,0.0008421947131864727,1.928804636001587,1.732478141784668,2.027846574783325,1.3039451837539673,1.0247541666030884,1.242305874824524,1.182418942451477,0.7429239749908447,0.0011589829809963703,0.11743948608636856,0.0
65000,65000,325.0,1.625,pretrain_W_on_S,65000,S,True,False,False,65000,0,1.625,0.0,2.570253849029541,1.3296389857530593,1.3296389857530593,nan,0.001,0.001,267.1504632309079,1.994584321975708,1.9583905935287476,1.0122349262237549,0.5121597683864745,1.9285050630569458,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,-7.600192475365475e-05,-0.006856794003397226,0.0008393562166020274,1.9285050630569458,1.7323631048202515,2.0277364253997803,1.3037993907928467,1.0247100591659546,1.242360234260559,1.1821792125701904,0.7430553436279297,0.0011585357133299112,0.11741051822900772,0.0
